0.26 -12.2037 3.11253e-08 3.00751 0.991289 0.131127 0 9.40894e-08 991.298
0.24 -12.1734 1.19675e-08 3.08274 0.992612 0.120883 0 -7.41569e-07 992.62
0.22 -12.1456 4.23051e-09 3.15821 0.993818 0.110678 0 5.88621e-06 993.824
0.2 -12.1203 1.35319e-09 3.23389 0.99491 0.100508 0 -6.50333e-06 994.916
0.18 -12.0974 3.8351e-10 3.30978 0.995891 0.090369 0 -1.70102e-06 995.896
0.16 -12.0769 9.35998e-11 3.38586 0.996764 0.0802585 0 -5.57869e-05 996.767
0.14 -12.0589 1.89022e-11 3.46212 0.997529 0.0701728 0 -3.10928e-05 997.531
0.12 -12.0432 2.97007e-12 3.53854 0.998189 0.0601086 0 -0.00610706 998.19
0.1 -12.03 3.39284e-13 3.61511 0.998744 0.0500627 0 -0.0525617 998.746
0.08 -12.0192 1.77636e-14 3.69183 0.999198 0.0400321 0 -0.755217 999.199
0.06 -12.0108 1.06581e-14 3.76869 0.999549 0.0300135 0 -0.803344 999.55
0.04 -12.0048 2.84217e-14 3.84567 0.9998 0.020004 0 -0.792107 999.8
0.02 -12.0012 1.59872e-14 3.92278 0.99995 0.0100005 0 0.962862 999.95
