0.77 -8.10837 0.0522227 1.81288 0.881402 1.11078e-13 0.449364 209.852
0.79 -8.17243 0.0610241 1.7914 0.871627 -1.69793e-13 0.46581 177.991
0.81 -8.23881 0.070888 1.77327 0.861281 -8.59471e-14 0.482525 151.372
0.83 -8.30755 0.0818732 1.7586 0.850384 1.54265e-13 0.499456 129.143
0.85 -8.37866 0.0940315 1.74747 0.838966 -5.80488e-14 0.516541 110.565
0.87 -8.45218 0.107407 1.73995 0.82707 2.68119e-14 0.533711 95.0102
0.89 -8.5281 0.122032 1.73609 0.81475 -7.53286e-14 0.55089 81.9551
0.91 -8.60643 0.137932 1.73591 0.802066 3.2133e-14 0.567998 70.9684
0.93 -8.68714 0.15512 1.73942 0.789092 2.32592e-14 0.584954 61.695
0.95 -8.7702 0.173596 1.74658 0.775902 -2.59396e-14 0.601679 53.8438
0.97 -8.85559 0.193353 1.75736 0.762577 1.55352e-14 0.618096 47.1759
0.99 -8.94325 0.214372 1.7717 0.749196 2.65224e-14 0.634136 41.4952
1.01 -9.03313 0.236624 1.78949 0.735839 3.54915e-14 0.649736 36.6402
1.03 -9.12516 0.260073 1.81065 0.72258 3.70339e-15 0.664843 32.4778
1.05 -9.21926 0.284676 1.83506 0.709487 8.35839e-15 0.679416 28.898
1.07 -9.31537 0.310383 1.86259 0.696622 -1.37588e-15 0.69342 25.8096
1.09 -9.41339 0.337143 1.89309 0.684037 -3.54875e-15 0.706835 23.1367
1.11 -9.51325 0.364899 1.92644 0.671777 -6.34413e-15 0.719646 20.8162
1.13 -9.61486 0.393593 1.96249 0.659876 7.41074e-15 0.731851 18.7954
1.15 -9.71814 0.423168 2.00109 0.648363 -2.5773e-15 0.743451 17.0299
1.17 -9.823 0.453565 2.02137 0.637257 -1.44329e-15 0.754457 15.4827
1.19 -9.92936 0.484729 2.03573 0.626571 -9.15934e-16 0.764882 14.1227
1.21 -10.0371 0.516603 2.05135 0.616309 7.0856e-15 0.774746 12.9235
1.23 -10.1463 0.549135 2.06814 0.606474 3.13241e-16 0.784071 11.8629
1.25 -10.2567 0.582274 2.08605 0.597061 -7.06974e-15 0.79288 10.922
1.27 -10.3682 0.615974 2.105 0.588064 9.95236e-16 0.801198 10.0848
1.29 -10.481 0.650189 2.12494 0.579473 7.41074e-15 0.80905 9.33768
1.31 -10.5948 0.684877 2.1458 0.571275 4.96032e-15 0.816464 8.66906
1.33 -10.7096 0.719999 2.16753 0.563457 -6.06261e-15 0.823463 8.06898
1.35 -10.8253 0.755519 2.19007 0.556004 4.10584e-15 0.830074 7.52894
1.37 -10.942 0.791405 2.21338 0.5489 1.98254e-18 0.836319 7.0416
1.39 -11.0595 0.827624 2.23742 0.54213 4.27832e-15 0.842223 6.60067
1.41 -11.1778 0.864149 2.26213 0.535677 9.21882e-16 0.847807 6.20071
1.43 -11.2968 0.900954 2.28748 0.529527 3.90164e-15 0.853091 5.83699
1.45 -11.4166 0.938015 2.31343 0.523662 2.12132e-15 0.858095 5.50544
1.47 -11.5371 0.97531 2.33995 0.518069 7.71208e-16 0.862837 5.2025
1.49 -11.6582 1.01282 2.367 0.512733 3.53289e-15 0.867335 4.92507
1.51 -11.7799 1.05052 2.39455 0.50764 -3.37032e-16 0.871604 4.67043
1.53 -11.9022 1.08841 2.42259 0.502776 -4.55191e-15 0.87566 4.43623
1.55 -12.0251 1.12646 2.45107 0.498129 2.1352e-15 0.879515 4.22036
1.57 -12.1485 1.16466 2.47997 0.493687 -2.65661e-16 0.883183 4.021
1.59 -12.2724 1.20299 2.50928 0.489438 -5.31321e-16 0.886677 3.83653
1.61 -12.3968 1.24146 2.53896 0.485372 2.99562e-15 0.890005 3.66552
1.63 -12.5216 1.28003 2.56901 0.481479 2.70815e-15 0.89318 3.5067
1.65 -12.6468 1.31872 2.5994 0.477748 2.09951e-15 0.896211 3.35894
1.67 -12.7725 1.3575 2.63012 0.474172 -8.44563e-16 0.899106 3.22125
1.69 -12.8986 1.39637 2.66115 0.470741 3.60624e-15 0.901874 3.09272
1.71 -13.025 1.43533 2.69247 0.467448 -6.14588e-16 0.904521 2.97256
1.73 -13.1519 1.47436 2.72406 0.464285 -2.32949e-16 0.907056 2.86005
1.75 -13.279 1.51346 2.75593 0.461245 3.8263e-16 0.909485 2.75455
1.77 -13.4065 1.55262 2.78805 0.458322 9.14943e-16 0.911813 2.6555
1.79 -13.5343 1.59185 2.82041 0.45551 7.36514e-16 0.914047 2.56235
1.81 -13.6624 1.63112 2.853 0.452802 2.87468e-16 0.916192 2.47465
1.83 -13.7908 1.67045 2.88581 0.450193 3.99482e-16 0.918253 2.39198
1.85 -13.9195 1.70983 2.91884 0.447679 1.14789e-15 0.920233 2.31394
1.87 -14.0485 1.74924 2.95206 0.445255 4.63915e-16 0.922139 2.2402
1.89 -14.1777 1.7887 2.98548 0.442915 -9.5162e-17 0.923972 2.17043
1.91 -14.3072 1.82819 3.01908 0.440656 1.05471e-15 0.925738 2.10434
1.93 -14.4369 1.86772 3.05286 0.438474 -1.19349e-15 0.927439 2.04169
1.95 -14.5669 1.90728 3.08681 0.436366 -6.64151e-16 0.92908 1.98221
1.97 -14.6971 1.94686 3.12093 0.434327 -7.06776e-16 0.930662 1.92571
1.99 -14.8275 1.98648 3.1552 0.432354 -1.04678e-15 0.932189 1.87197
