1.07 -10.626 0.282061 1.63853 0.673236 2.91434e-14 0.69487 30.8839
1.09 -10.7383 0.30917 1.66874 0.6586 -1.46758e-15 0.708904 27.3068
1.11 -10.8528 0.337397 1.70217 0.644402 -6.88338e-15 0.722249 24.2522
1.13 -10.9694 0.366669 1.73865 0.630692 -1.4988e-14 0.734901 21.6341
1.15 -11.0879 0.396909 1.76563 0.617508 -1.22402e-14 0.746866 19.3817
1.17 -11.2083 0.428044 1.77833 0.604872 9.33628e-15 0.758156 17.4368
1.19 -11.3305 0.46 1.79253 0.592797 -7.35176e-15 0.768792 15.751
1.21 -11.4543 0.49271 1.80811 0.581286 -1.47313e-14 0.778802 14.2844
1.23 -11.5797 0.526107 1.82499 0.570334 7.6987e-15 0.788213 13.0037
1.25 -11.7065 0.560129 1.84308 0.559931 1.9186e-15 0.797058 11.8811
1.27 -11.8347 0.594719 1.86231 0.550061 -1.27329e-15 0.805369 10.8937
1.29 -11.9642 0.629824 1.8826 0.540704 1.11022e-15 0.81318 10.0219
1.31 -12.0949 0.665395 1.90387 0.531839 -5.1556e-15 0.820522 9.24949
1.33 -12.2267 0.701387 1.92606 0.523444 -4.2466e-15 0.827427 8.56284
1.35 -12.3597 0.737759 1.94911 0.515493 -8.17055e-16 0.833925 7.95035
1.37 -12.4936 0.774474 1.97296 0.507964 -7.97973e-17 0.840044 7.40223
1.39 -12.6284 0.811499 1.99755 0.500833 6.45317e-16 0.845812 6.91014
1.41 -12.7642 0.848802 2.02285 0.494075 -5.29438e-15 0.851253 6.467
1.43 -12.9008 0.886357 2.04881 0.48767 3.19363e-15 0.856391 6.06674
1.45 -13.0382 0.924139 2.07537 0.481595 6.41848e-16 0.861248 5.70419
1.47 -13.1764 0.962126 2.10252 0.475829 9.24608e-16 0.865843 5.37486
1.49 -13.3153 1.0003 2.1302 0.470355 -1.96197e-15 0.870195 5.07492
1.51 -13.4549 1.03863 2.15839 0.465152 5.34815e-15 0.874322 4.80103
1.53 -13.5951 1.07712 2.18705 0.460204 -3.54664e-15 0.878238 4.55031
1.55 -13.7359 1.11574 2.21617 0.455495 1.1215e-15 0.881959 4.32025
1.57 -13.8773 1.15449 2.24571 0.45101 -4.6534e-15 0.885498 4.10866
1.59 -14.0192 1.19335 2.27565 0.446735 -1.41814e-15 0.888866 3.91362
1.61 -14.1617 1.2323 2.30596 0.442657 -1.02696e-15 0.892076 3.73345
1.63 -14.3047 1.27135 2.33663 0.438764 -1.56992e-15 0.895137 3.56669
1.65 -14.4482 1.31048 2.36763 0.435043 -3.34455e-15 0.898059 3.41202
1.67 -14.5921 1.34968 2.39896 0.431486 4.21538e-16 0.90085 3.2683
1.69 -14.7364 1.38895 2.43059 0.428081 -1.38778e-17 0.90352 3.13451
1.71 -14.8812 1.42828 2.4625 0.42482 -9.52363e-16 0.906075 3.00974
1.73 -15.0264 1.46767 2.49469 0.421695 2.52749e-15 0.908522 2.89319
1.75 -15.1719 1.50711 2.52713 0.418697 1.88825e-15 0.910868 2.78415
1.77 -15.3178 1.54659 2.55982 0.415819 -5.79398e-16 0.913118 2.68196
1.79 -15.4641 1.58612 2.59274 0.413055 1.8284e-15 0.915278 2.58606
1.81 -15.6107 1.62568 2.62589 0.410398 5.16948e-16 0.917354 2.49592
1.83 -15.7577 1.66528 2.65925 0.407842 -5.63785e-17 0.919348 2.41109
1.85 -15.9049 1.70491 2.69281 0.405381 7.1991e-17 0.921267 2.33114
1.87 -16.0525 1.74457 2.72657 0.403011 1.71564e-15 0.923114 2.2557
1.89 -16.2003 1.78426 2.76051 0.400727 -2.49974e-15 0.924893 2.18442
1.91 -16.3484 1.82397 2.79463 0.398523 -1.34615e-15 0.926607 2.11699
1.93 -16.4968 1.8637 2.82892 0.396397 2.01141e-15 0.92826 2.05313
1.95 -16.6455 1.90345 2.86337 0.394344 8.63892e-16 0.929854 1.99258
1.97 -16.7944 1.94322 2.89798 0.39236 1.26158e-15 0.931394 1.93511
1.99 -16.9435 1.98301 2.93273 0.390442 6.61363e-16 0.93288 1.88051
